2016-05-17 03:35:45.389783	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:35:45.389874	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:35:45.390000	 2  0      0 6643732  69560 406920    0    0     9  3705  466  536 10  4 68 19  0	
2016-05-17 03:35:50.390378	 1  0      0 6643100  69584 407984    0    0     0  2405 1030 4430 10  2 75 14  0	
2016-05-17 03:35:55.390681	 0  1      0 6642980  69600 408528    0    0     0  2367  945 4620 10  1 75 13  0	
2016-05-17 03:36:00.391909	 2  0      0 6642648  69624 409036    0    0     0  2379 1021 4659 11  1 75 13  0	
2016-05-17 03:36:05.392650	 2  0      0 6642416  69640 409540    0    0     0  2198  881 4293  9  2 75 14  0	
2016-05-17 03:36:10.393121	 2  0      0 6642044  69652 410048    0    0     0  2320  899 4427 10  1 75 13  0	
2016-05-17 03:36:15.393355	 0  1      0 6641052  69668 410632    0    0     0  2388 1106 4563 10  1 75 14  0	
2016-05-17 03:36:20.393606	 0  1      0 6640680  69684 411056    0    0     0  2362  921 4280 10  2 75 14  0	
2016-05-17 03:36:25.393869	 1  0      0 6640184  69696 411616    0    0     0  2241  928 4365 10  1 75 14  0	
2016-05-17 03:36:30.394126	 1  0      0 6639564  69704 412100    0    0     0  2146  955 4200  9  2 75 14  0	
2016-05-17 03:36:35.394408	 0  1      0 6639316  69716 412556    0    0     0  2076  895 4028  9  1 75 15  0	
2016-05-17 03:36:40.394680	 0  1      0 6639068  69732 412972    0    0     0  2086  914 4058 10  1 75 14  0	
2016-05-17 03:36:45.394931	 1  0      0 6640556  69748 413464    0    0     0  2021  852 3915  9  1 75 15  0	
