2016-05-17 19:46:58.104830	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:46:58.104901	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:46:58.104936	 2  1      0 30638624  44692 1914404    0    0     7  1552  398  427  6  2 83  9  0	
2016-05-17 19:47:03.105153	 0  1      0 30640732  44708 1912764    0    0     0  9150 1113 6111  2  1 88  9  0	
2016-05-17 19:47:08.105614	 1  1      0 30649228  44728 1904068    0    0     0  7155  750 4731  2  1 87 10  0	
2016-05-17 19:47:13.105873	 1  1      0 30635696  44744 1918384    0    0     0  9124  837 6102  2  1 87  9  0	
2016-05-17 19:47:18.106160	 1  1      0 30640920  44768 1913128    0    0     0  8342  837 5704  2  1 88  9  0	
2016-05-17 19:47:23.106503	 1  1      0 30648856  44784 1905124    0    0     0  7455  819 5147  2  1 87 10  0	
2016-05-17 19:47:28.106767	 0  2      0 30639820  44800 1914796    0    0     0  7811  761 5395  2  1 88  9  0	
2016-05-17 19:47:33.107063	 3  2      0 30645260  44820 1908904    0    0     0  8404  752 5683  2  1 87  9  0	
2016-05-17 19:47:38.107382	 1  1      0 30642548  44836 1912016    0    0     0  5794  709 4055  2  1 87 10  0	
2016-05-17 19:47:43.107681	 0  2      0 30634860  44852 1919420    0    0     0  7413  774 5194  2  1 87 10  0	
2016-05-17 19:47:48.107995	 1  1      0 30644672  44868 1910192    0    0     0  7216  931 5182  2  1 88 10  0	
2016-05-17 19:47:53.108292	 1  1      0 30640316  44884 1914292    0    0     0 37668 1572 4706  2  1 86 11  0	
2016-05-17 19:47:58.108726	 0  2      0 30635324  44900 1918780    0    0     0  6498  803 4764  2  1 88 10  0	
