2016-05-17 19:31:25.764979	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:31:25.765082	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:31:25.765382	 8  1      0 32043756  30904 533832    0    0     9   776  421   58  5  2 83  9  0	
2016-05-17 19:31:30.765827	 1  1      0 32022804  30928 537920    0    0     0 13486 6422 32887 12  5 73 10  0	
2016-05-17 19:31:35.766090	 3  1      0 32026060  30944 534816    0    0     0 12870 8226 43203 16  7 68 10  0	
2016-05-17 19:31:40.766406	 8  1      0 32023020  30960 527664    0    0     0  8578 7749 38987 15  6 70 10  0	
2016-05-17 19:31:45.766685	 3  1      0 32015704  30976 535036    0    0     0  7839 6869 35357 14  6 71 10  0	
2016-05-17 19:31:50.766935	 1  1      0 32010664  31000 539400    0    0     0  7050 6637 33909 13  5 71 10  0	
2016-05-17 19:31:55.767205	 0  1      0 32024572  31016 535104    0    0     0  5280 6565 33536 14  5 71 10  0	
2016-05-17 19:32:00.767627	 0  1      0 32019612  31032 540132    0    0     0  5074 6784 36179 13  6 71 10  0	
2016-05-17 19:32:05.767876	10  1      0 32031020  31048 528584    0    0     0  4033 6778 35692 13  5 72 10  0	
2016-05-17 19:32:10.773007	 2  1      0 32027052  31064 532572    0    0     0 25395 6997 35766 13  6 71 10  0	
2016-05-17 19:32:15.774730	 2  1      0 32022216  31080 537220    0    0     0  4013 6803 35829 13  6 71 10  0	
2016-05-17 19:32:20.875934	 8  1      0 32016636  31096 542308    0    0     0  4143 7086 36965 14  6 71 10  0	
