2016-05-17 16:50:45.493342	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2016-05-17 16:50:45.493437	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 16:50:45.493621	 4  0      0 30326260  45592 727112    0    0    36  1285 3598 4705  4  2 88  4  2
2016-05-17 16:50:50.493905	 4  0      0 30321872  45600 725392    0    0     0 10006 25686 30667  4  2 91  4  1
2016-05-17 16:50:55.494345	 1  1      0 30318400  45608 728956    0    0     0  8334 27677 32894  3  2 88  6  1
2016-05-17 16:51:00.494629	 1  1      0 30315548  45616 731720    0    0     0  8069 27425 32593  4  2 88  6  1
2016-05-17 16:51:05.494915	 1  1      0 30313068  45624 734284    0    0     0  7958 27304 32363  3  2 89  5  1
2016-05-17 16:51:10.495217	 0  1      0 30310464  45632 736932    0    0     0  8109 27705 32959  4  2 88  5  1
2016-05-17 16:51:15.495496	 1  1      0 30307488  45640 739636    0    0     0  8241 28094 33290  4  2 89  5  1
2016-05-17 16:51:20.495760	 0  1      0 30304976  45648 742296    0    0     0  8659 27655 32864  4  2 89  5  1
2016-05-17 16:51:25.496096	 3  0      0 30318400  45656 728512    0    0     0  8098 27574 32899  3  2 90  4  1
2016-05-17 16:51:30.496541	 3  0      0 30315920  45664 731320    0    0     0  8125 27594 32976  4  2 90  4  1
2016-05-17 16:51:35.496852	 1  1      0 30313440  45672 734000    0    0     0  8233 28089 33342  3  2 88  6  1
2016-05-17 16:51:40.497161	 1  1      0 30309656  45680 736508    0    0     0  8182 27923 33175  4  3 87  6  1
2016-05-17 16:51:45.497494	 1  1      0 30307672  45688 739220    0    0     0  8127 27736 32919  4  2 88  5  1
