2016-05-17 20:34:33.188012	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 20:34:33.188104	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 20:34:33.188400	 9  0      0 32163320  71736 377888    0    0     4  1967  354   12  7  2 81 10  0	
2016-05-17 20:34:38.204141	18  1      0 32101404  71760 380716    0    0     0  1180 3780 20159 36  6 52  7  0	
2016-05-17 20:34:43.250936	40  1      0 32099080  71776 382608    0    0     0   846 2509 13482 27  4 61  8  0	
2016-05-17 20:34:48.297397	61  1      0 32098104  71800 383964    0    0     0   869 2678 14858 32  5 55  7  0	
2016-05-17 20:34:53.359563	15  1      0 32112472  71816 369348    0    0     0   802 2442 13285 28  4 61  7  0	
2016-05-17 20:34:58.363901	14  1      0 32110860  71832 370820    0    0     0   821 2597 14061 25  4 63  8  0	
2016-05-17 20:35:03.381170	35  1      0 32109372  71848 372236    0    0     0   824 2615 14047 27  4 63  7  0	
2016-05-17 20:35:08.398993	26  1      0 32107636  71864 374096    0    0     0  1481 2654 14601 29  5 56 10  0	
2016-05-17 20:35:13.474702	23  0      0 32106644  71880 375404    0    0     0   822 2554 13743 28  4 60  8  0	
2016-05-17 20:35:18.545807	54  0      0 32104784  71896 377272    0    0     0   828 2512 13941 30  5 59  6  0	
2016-05-17 20:35:23.902160	50  1      0 32103436  71912 378636    0    0     0   910 2613 14263 32  5 53 10  0	
2016-05-17 20:35:28.934848	15  1      0 32101684  71924 380644    0    0     0   886 2745 14615 28  5 59  8  0	
