2016-05-17 19:33:46.609286	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2016-05-17 19:33:46.609369	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:33:46.609403	 2  0      0 12721380  63788 1395636    0    0     9   268  224  571  2  1 97  0  0
2016-05-17 19:33:51.609477	 8  0      0 12600824  63792 1407264    0    0     0  8681 11266 23960 18 11 71  0  0
2016-05-17 19:33:56.609699	25  0      0 12600536  63796 1406568    0    0     0  8092 12448 26631 18 12 70  0  0
2016-05-17 19:34:01.609913	 5  0      0 12591244  63800 1416140    0    0     0  6947 13146 27802 19 12 69  0  0
2016-05-17 19:34:06.610153	 0  0      0 12586296  63804 1420132    0    0     0  5970 13701 28972 22 13 65  0  0
2016-05-17 19:34:11.610360	 6  0      0 12585736  63808 1420804    0    0     0  5279 14325 30012 20 13 67  0  0
2016-05-17 19:34:16.610635	13  0      0 12588900  63812 1417756    0    0     0  4683 14115 30627 20 13 68  0  0
2016-05-17 19:34:21.610840	 0  0      0 12594816  63812 1411652    0    0     0  4492 14980 31639 23 12 64  0  0
2016-05-17 19:34:26.611045	 6  0      0 12586848  63816 1419612    0    0     0  3929 15195 32355 23 13 64  0  0
2016-05-17 19:34:31.611260	 0  0      0 12596544  63816 1409780    0    0     0  3430 15804 33611 22 13 64  0  0
2016-05-17 19:34:36.611469	 0  0      0 12590988  63820 1415236    0    0     0  3141 14938 31845 23 12 65  0  0
2016-05-17 19:34:41.611911	 9  1      0 12587776  63824 1418884    0    0     0 16470 10708 23005 17  9 67  7  0
2016-05-17 19:34:46.612275	 0  0      0 12582944  63824 1423716    0    0     0  3077 15590 32999 23 13 64  0  0
