2016-05-17 18:54:41.178097	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 18:54:41.178184	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 18:54:41.178218	12  0      0 32336924  18468 271976    0    0    39   320  227  820  2  1 90  7  0	
2016-05-17 18:54:46.178394	 0  1      0 32276772  18492 269268    0    0     0  6924 8824 28153  6  3 81 10  0	
2016-05-17 18:54:51.178726	 0  1      0 32272316  18508 273828    0    0     0  5394 9099 30263  7  4 80  9  0	
2016-05-17 18:54:56.179118	 0  1      0 32269744  18524 275796    0    0     0  4768 8866 28900  6  3 81 10  0	
2016-05-17 18:55:01.179398	 0  1      0 32267744  18540 277864    0    0     0  4858 9334 30208  6  3 80 10  0	
2016-05-17 18:55:06.179685	 1  1      0 32266256  18556 279560    0    0     0  4870 9113 29810  7  4 80 10  0	
2016-05-17 18:55:11.179977	 5  0      0 32264768  18572 281184    0    0     0  4933 9583 30906  7  4 80 10  0	
2016-05-17 18:55:16.180266	 0  1      0 32263420  18588 282536    0    0     0  4303 7982 25528  6  3 81 10  0	
2016-05-17 18:55:21.180569	 8  0      0 32261420  18604 284288    0    0     0  4416 8287 26673  6  3 81 10  0	
2016-05-17 18:55:26.180897	 1  0      0 32260180  18620 285848    0    0     0  4756 8957 29422  6  3 81 10  0	
2016-05-17 18:55:31.181393	 7  0      0 32258692  18636 287452    0    0     0  5036 9693 31408  7  4 80  9  0	
2016-05-17 18:55:36.181836	 3  0      0 32272968  18652 272820    0    0     0  4765 9192 29446  7  3 81 10  0	
2016-05-17 18:55:41.182111	 7  0      0 32277972  18660 275028    0    0     0  4890 9682 30630  7  4 80  9  0	
