2016-05-17 03:42:04.730910	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:42:04.730980	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:42:04.731013	 7  0      0 6642648  71012 406744    0    0     9  3538  463  607 10  4 68 19  0	
2016-05-17 03:42:09.770843	 6  1      0 6562172  71036 408568    0    0     0   930 1423 7761 41  8 36 16  0	
2016-05-17 03:42:14.852489	16  1      0 6559924  71052 409816    0    0     0   753 1103 6294 48  7 39  6  0	
2016-05-17 03:42:19.984009	23  1      0 6559676  71068 410416    0    0     0   752 1161 6851 56  8 23 12  0	
2016-05-17 03:42:25.071103	48  1      0 6559056  71084 411248    0    0     0   711 1139 6379 42  7 33 18  0	
2016-05-17 03:42:30.136745	37  1      0 6557908  71104 411960    0    0     0   679 1112 6425 41  6 42 11  0	
2016-05-17 03:42:35.396799	39  1      0 6557180  71120 412892    0    0     0   627 1086 6316 48  7 31 14  0	
2016-05-17 03:42:40.491276	18  1      0 6556296  71136 413820    0    0     0  1111 1098 6277 55  8 31  6  0	
2016-05-17 03:42:45.513952	34  1      0 6555304  71152 414660    0    0     0   742 1175 6556 57  9 24 10  0	
2016-05-17 03:42:50.624585	 7  1      0 6553676  71168 415404    0    0     0   674 1063 6480 49  7 30 13  0	
2016-05-17 03:42:55.763678	23  1      0 6553600  71184 416196    0    0     0   634 1120 6111 47  7 36 10  0	
2016-05-17 03:43:00.780314	30  1      0 6553104  71196 416928    0    0     0   532 1064 5490 32  5 48 15  0	
