2016-05-16 22:33:24.726380	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2016-05-16 22:33:24.726432	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-16 22:33:24.726460	 4  0      0 12820292 304872 1066736    0    0   123   261  143 1356  2  1 94  4  0
2016-05-16 22:33:29.726542	 1  1      0 12804024 304896 1077192    0    0     0  5426 1245 16928  2  1 90  7  0
2016-05-16 22:33:34.726660	 0  1      0 12814564 304944 1064756    0    0     0  4524 1339 18756  2  1 90  7  0
2016-05-16 22:33:39.726781	 0  1      0 12811836 304976 1066980    0    0     0  4078 1284 18595  2  1 91  6  0
2016-05-16 22:33:44.726911	 0  1      0 12803036 305008 1068540    0    0     0  3986 1405 19000  2  1 90  6  0
2016-05-16 22:33:49.727020	 0  1      0 12808504 305040 1069900    0    0     0  3921 1334 18771  2  1 90  6  0
2016-05-16 22:33:54.727188	 0  3      0 12799220 305056 1074460    0    0     2  4074 2152 23245  5  1 87  7  0
2016-05-16 22:33:59.727335	 0  3      0 12814424 305116 1070864    0    0     2  4398 1400 19923  3  1 90  6  0
2016-05-16 22:34:04.727470	 0  3      0 12715988 305160 1087360    0    0   139  4006 3240 28030  7  2 84  7  0
2016-05-16 22:34:09.727610	 0  3      0 12759380 305212 1078316    0    0     0  3969 1496 20536  3  1 90  7  0
2016-05-16 22:34:14.727709	 0  4      0 12756968 305244 1078100    0    0     0  4014 1349 19641  2  1 91  6  0
2016-05-16 22:34:19.727879	 0  3      0 12755356 305268 1079448    0    0     1  3986 1273 19349  2  1 91  6  0
2016-05-16 22:34:24.727993	 0  3      0 12753428 305324 1080732    0    0     0  4042 1357 18601  2  1 91  6  0
