2016-05-17 02:04:02.017789	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:04:02.017886	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:04:02.018147	 5  0      0 6826764  19536 277832    0    0    65   605  366 1495  4  2 82 11  0	
2016-05-17 02:04:07.018488	 0  1      0 6753128  19560 274696    0    0     0  6307 4435 20430 11  6 64 19  0	
2016-05-17 02:04:12.018768	 2  1      0 6750780  19576 278844    0    0     0  4346 4134 19181 11  6 64 19  0	
2016-05-17 02:04:17.019108	 0  1      0 6748284  19592 281160    0    0     0  3992 3992 19191 10  6 65 19  0	
2016-05-17 02:04:22.019384	 0  1      0 6746764  19608 282676    0    0     0  3542 3765 17644  9  5 66 20  0	
2016-05-17 02:04:27.019674	 1  1      0 6744872  19632 284000    0    0     0  3855 3996 19133 10  6 65 19  0	
2016-05-17 02:04:32.020036	 1  1      0 6743880  19648 285600    0    0     0  3848 4037 19250 11  5 65 19  0	
2016-05-17 02:04:37.020404	 2  1      0 6742640  19664 286844    0    0     0  3923 3688 17476 10  5 66 20  0	
2016-05-17 02:04:42.020587	 1  1      0 6740780  19680 288468    0    0     0  3302 3542 16673  9  5 66 20  0	
2016-05-17 02:04:47.020845	 1  1      0 6738920  19696 289832    0    0     0  3877 4063 19473 10  5 65 19  0	
2016-05-17 02:04:52.021104	 8  0      0 6738052  19712 291140    0    0     0  3899 4074 19409 11  6 65 19  0	
2016-05-17 02:04:57.021342	 0  1      0 6736440  19728 292620    0    0     0  3670 3887 18395 10  5 66 19  0	
2016-05-17 02:05:02.021769	 0  1      0 6756156  19744 277400    0    0     0  3463 3787 17454  9  5 66 19  0	
