2016-05-16 22:31:11.447329	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2016-05-16 22:31:11.447429	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-16 22:31:11.447608	 3  0      0 3450992  33548 448200    0    0    28  3926 4868 2129 19  6 61 13  1
2016-05-16 22:31:16.447952	 4  0      0 3429492  33564 441352    0    0     0 23314 6710 35148 63 21 10  6  0
2016-05-16 22:31:21.448409	 4  1      0 3421600  33572 449264    0    0     0 16881 6641 35932 65 20  9  6  0
2016-05-16 22:31:26.448842	 0  2      0 3430756  33588 439664    0    0     0 16010 6338 34467 62 19 11  8  0
2016-05-16 22:31:31.449166	10  0      0 3416272  33604 454316    0    0     0 13637 6379 32819 59 19 12  9  0
2016-05-16 22:31:36.449491	 3  1      0 3421420  33620 449192    0    0     0 11918 6549 35932 65 21  8  5  0
2016-05-16 22:31:41.449855	 3  1      0 3429160  33636 441512    0    0     0 11276 6582 35905 64 21  9  5  0
2016-05-16 22:31:46.450216	 5  0      0 3421348  33652 449100    0    0     0 11850 6398 35942 65 21  9  5  0
2016-05-16 22:31:51.450588	 5  1      0 3413484  33668 456488    0    0     0 10969 6428 35840 65 21  8  5  0
2016-05-16 22:31:56.450963	 2  1      0 3423592  33684 446656    0    0     0 10979 6204 35796 66 20  8  6  0
2016-05-16 22:32:01.451342	 0  1      0 3418076  33700 451832    0    0     0 28068 5889 28662 53 15  7 24  0
2016-05-16 22:32:06.451618	 7  0      0 3411944  33716 458328    0    0     0 10933 6439 35909 64 22  9  5  0
2016-05-16 22:32:11.452005	 6  1      0 3421832  33732 448280    0    0     0 10927 6512 36140 64 22  8  5  0
