2016-05-17 03:07:15.344085	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:07:15.344185	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:07:15.344242	 3  0      0 5098568  54328 1928276    0    0    12  3387  482   72  8  4 70 19  0	
2016-05-17 03:07:20.344381	 0  1      0 5096336  54352 1930392    0    0     0  9891 1028 5907  5  2 75 18  0	
2016-05-17 03:07:25.344869	 1  1      0 5099816  54368 1927276    0    0     0  8399  902 5058  4  2 75 19  0	
2016-05-17 03:07:30.345141	 2  0      0 5094608  54392 1933004    0    0     0  6350  655 3955  3  2 75 20  0	
2016-05-17 03:07:35.345438	 1  1      0 5096848  54408 1930612    0    0     0  8782  917 5428  5  2 75 19  0	
2016-05-17 03:07:40.345699	 1  1      0 5097500  54424 1930648    0    0     0  9336 1041 5858  5  2 75 18  0	
2016-05-17 03:07:45.346106	 2  0      0 5091176  54440 1936352    0    0     0  6591  758 4173  4  2 75 20  0	
2016-05-17 03:07:50.346388	 0  1      0 5098120  54456 1929416    0    0     0 17351 1297 4936  4  2 74 20  0	
2016-05-17 03:07:55.346892	 0  1      0 5103452  54472 1923956    0    0     0  7966  863 5179  4  2 75 19  0	
2016-05-17 03:08:00.347168	 0  1      0 5104816  54488 1922912    0    0     0  9242  795 5990  5  2 75 18  0	
2016-05-17 03:08:05.347469	 0  1      0 5090928  54504 1936764    0    0     0 12316 1169 6024  5  2 75 18  0	
2016-05-17 03:08:10.347748	 0  2      0 5099344  54516 1927480    0    0     0 16414  993 4801  4  2 74 20  0	
2016-05-17 03:08:15.348192	 0  2      0 5103204  54532 1924116    0    0     0  8735 1001 5978  5  2 75 18  0	
