2016-05-17 20:19:41.453524	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 20:19:41.453611	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 20:19:41.453787	10  0      0 32179144  68388 366820    0    0     5  2200  354  710  6  2 82 10  0	
2016-05-17 20:19:46.519428	46  1      0 32114384  68412 369548    0    0     0  1191 4002 21937 32  5 56  7  0	
2016-05-17 20:19:51.723510	39  1      0 32112208  68428 371380    0    0     0   814 2585 14444 29  5 60  7  0	
2016-05-17 20:19:56.766194	39  1      0 32110232  68444 373168    0    0     0   798 2651 14802 26  4 62  9  0	
2016-05-17 20:20:01.782306	17  1      0 32107884  68460 374940    0    0     0   814 2646 15107 26  4 62  7  0	
2016-05-17 20:20:06.828831	54  1      0 32106248  68472 376572    0    0     0   774 2448 13708 29  5 60  7  0	
2016-05-17 20:20:11.852013	60  1      0 32104884  68488 378184    0    0     0   830 2636 14657 28  4 61  7  0	
2016-05-17 20:20:16.872831	 8  0      0 32102816  68504 380212    0    0     0  1449 2758 15417 25  4 62  9  0	
2016-05-17 20:20:21.873103	35  1      0 32100320  68520 381592    0    0     0   784 2682 14739 25  4 62  9  0	
2016-05-17 20:20:26.873498	38  1      0 32098832  68532 383476    0    0     0   752 2553 14422 24  4 63  8  0	
2016-05-17 20:20:31.922800	26  1      0 32097468  68540 385040    0    0     0   862 2640 15201 29  4 55 11  0	
2016-05-17 20:20:36.984608	15  1      0 32111604  68552 370716    0    0     0   811 2565 14652 26  4 61  9  0	
