2016-05-17 19:12:38.551293	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:12:38.551382	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:12:38.551418	 3  1      0 32086140  23708 529476    0    0    15   532  365 1361  3  2 86  8  0	
2016-05-17 19:12:43.551767	 1  1      0 32090192  23724 524152    0    0     0  9582 2227 12674  5  2 82 11  0	
2016-05-17 19:12:48.552347	 1  1      0 32091204  23740 524012    0    0     0 10338 2827 15918  6  2 81 11  0	
2016-05-17 19:12:53.552662	 4  1      0 32096040  23756 518964    0    0     0  9827 2860 17024  6  3 81 10  0	
2016-05-17 19:12:58.553117	 2  1      0 32088104  23776 526356    0    0     0  9342 3076 18509  7  3 81 10  0	
2016-05-17 19:13:03.553595	 3  2      0 32088104  23792 526188    0    0     0  9371 3157 17866  7  3 81 10  0	
2016-05-17 19:13:08.553887	 3  1      0 32091344  23808 523692    0    0     0  7296 3089 18385  7  3 80 10  0	
2016-05-17 19:13:13.554151	 0  2      0 32097404  23824 517344    0    0     0  6457 2710 16134  6  2 81 11  0	
2016-05-17 19:13:18.554474	 0  2      0 32090460  23840 523912    0    0     0  5667 2965 17192  6  3 81 11  0	
2016-05-17 19:13:23.554740	 2  2      0 32086740  23856 528036    0    0     0  5009 2828 16980  6  2 81 10  0	
2016-05-17 19:13:28.555119	 0  2      0 32083284  23872 532016    0    0     0  5144 2909 17892  6  3 81 10  0	
2016-05-17 19:13:33.555451	 0  2      0 32079920  23912 533912    0    0     2 11173 2639 13303  5  2 82 11  0	
2016-05-17 19:13:38.556042	 1  1      0 32084896  23932 534144    0    0     0 11986 2025 11178  4  2 83 11  0	
