2016-05-17 20:13:18.736075	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 20:13:18.736145	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 20:13:18.736178	 2  1      0 32203380  66968 370580    0    0     5  2329  356  653  5  2 83 10  0	
2016-05-17 20:13:23.736557	 0  1      0 32202396  66976 371452    0    0     0  2299  982 4249  4  1 88  8  0	
2016-05-17 20:13:28.737034	 1  0      0 32201900  66988 372172    0    0     0  2536  986 4890  5  1 88  7  0	
2016-05-17 20:13:33.737680	 3  0      0 32201412  67000 372880    0    0     0  2393  957 4631  5  1 88  7  0	
2016-05-17 20:13:38.738123	 1  1      0 32200684  67012 373516    0    0     0  2262 1011 4375  5  1 88  7  0	
2016-05-17 20:13:43.738716	 3  0      0 32200188  67028 374160    0    0     0  2278 1006 4302  4  1 87  7  0	
2016-05-17 20:13:48.739142	 2  1      0 32199708  67040 374784    0    0     0  2440 1076 4762  5  1 87  7  0	
2016-05-17 20:13:53.739728	 1  2      0 32198948  67052 375392    0    0     0  2700 1081 4816  5  1 88  7  0	
2016-05-17 20:13:58.740168	 2  1      0 32198328  67072 376044    0    0     0  2488  928 4820  5  1 88  7  0	
2016-05-17 20:14:03.740758	 0  2      0 32197584  67084 376624    0    0     0  2406  931 4649  5  1 88  7  0	
2016-05-17 20:14:08.741147	 0  2      0 32196840  67096 377272    0    0     0  2366  883 4596  5  1 87  7  0	
2016-05-17 20:14:13.741727	 0  2      0 32196716  67112 377708    0    0     0  2279  919 4430  5  1 87  7  0	
2016-05-17 20:14:18.741977	 1  1      0 32196964  67128 378416    0    0     0  2369  911 4618  5  1 87  7  0	
