2016-05-17 19:59:10.982269	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:59:10.982338	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:59:10.982371	 3  1      0 30620176  57968 1918500    0    0     6  2072  383  593  6  2 83 10  0	
2016-05-17 19:59:15.982620	 1  1      0 30623416  57984 1915704    0    0     0  8928  861 6035  2  1 88  9  0	
2016-05-17 19:59:20.982973	 2  1      0 30623216  58000 1916344    0    0     0 10061 1222 6725  3  1 88  9  0	
2016-05-17 19:59:25.983362	 2  0      0 30624512  58016 1915352    0    0     0  9504 1078 6520  3  1 87  9  0	
2016-05-17 19:59:30.983725	 2  1      0 30626000  58032 1914084    0    0     0  9554 1137 6675  3  1 87  9  0	
2016-05-17 19:59:35.983972	 2  0      0 30630836  58048 1909476    0    0     0 12782 1298 6168  2  1 87  9  0	
2016-05-17 19:59:40.984321	 3  0      0 30618188  58064 1921240    0    0     0  8737 1152 6182  3  1 87  9  0	
2016-05-17 19:59:45.984632	 1  2      0 30625752  58084 1914040    0    0     0 10871 1116 5742  2  1 87  9  0	
2016-05-17 19:59:50.985100	 0  2      0 30632696  58100 1907144    0    0     0  8002 1021 5758  2  1 88  9  0	
2016-05-17 19:59:55.985474	 0  2      0 30620296  58116 1919784    0    0     0  9094 1216 6657  2  1 88  9  0	
2016-05-17 20:00:00.985814	 1  1      0 30624264  58132 1915688    0    0     0  9022 1190 6720  3  1 88  9  0	
2016-05-17 20:00:05.986128	 1  1      0 30625968  58148 1913588    0    0     0  8235  803 3333  1  1 88 10  0	
2016-05-17 20:00:10.986808	 0  2      0 30621976  58180 1918200    0    0     0  6682  775 4958  2  1 87 10  0	
