2016-05-17 19:24:51.286748	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:24:51.286859	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:24:51.287125	 9  0      0 32044936  28428 535668    0    0    11   721  413 1807  5  2 84  9  0	
2016-05-17 19:24:56.287559	21  1      0 31983624  28444 528436    0    0     0 14822 7066 39503 14  6 70 10  0	
2016-05-17 19:25:01.287905	 2  1      0 31983764  28460 528144    0    0     0 13173 8158 51698 18  8 65  9  0	
2016-05-17 19:25:06.288182	 1  1      0 31976472  28476 535780    0    0     0  7700 6770 39338 14  6 71  9  0	
2016-05-17 19:25:11.288459	 4  1      0 31976580  28492 535324    0    0     0  5850 6146 37721 13  6 71 10  0	
2016-05-17 19:25:16.332485	13  2      0 31980688  28520 530760    0    0     0 12826 6920 39742 13  6 71 10  0	
2016-05-17 19:25:21.332774	 1  2      0 31986128  28536 523776    0    0     0  4591 6715 39349 14  6 71 10  0	
2016-05-17 19:25:26.333042	 0  2      0 31979324  28552 531388    0    0     0  4872 6543 39092 13  6 71 10  0	
2016-05-17 19:25:31.333519	 6  2      0 31972736  28572 537952    0    0     0  4418 6209 38913 13  6 71 10  0	
2016-05-17 19:25:36.333806	 2  2      0 31983028  28584 527480    0    0     0  3983 6796 39438 14  6 71 10  0	
2016-05-17 19:25:41.334107	 1  1      0 31975076  28596 532928    0    0     0  3804 6821 38283 14  6 71 10  0	
2016-05-17 19:25:46.334370	 6  1      0 31961760  28612 538952    0    0     0  4281 6395 37272 13  6 71 10  0	
2016-05-17 19:25:51.334630	 1  0      0 32052340  28628 544600    0    0     0  3706 6675 37251 14  6 71 10  0	
