2016-05-17 00:06:10.952932	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 00:06:10.953015	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 00:06:10.953052	 1  1      0 618688 114652 809360    0    0    18   424  120  683  2  1 90  7  0	
2016-05-17 00:06:15.953193	 1  0      0 630136 114676 798272    0    0     0  7429  931 6289 10  5 50 35  0	
2016-05-17 00:06:20.953487	 1  0      0 629344 114692 799264    0    0     0  6267  785 5710  9  5 50 36  0	
2016-05-17 00:06:25.953765	 0  1      0 631640 114708 796804    0    0     0  5297  745 5152  9  4 50 38  0	
2016-05-17 00:06:30.954043	 0  1      0 617396 114724 811800    0    0     0  5983  882 6086 10  5 50 35  0	
2016-05-17 00:06:35.954325	 0  1      0 621504 114740 808072    0    0     0  5488  891 6040 10  5 50 35  0	
2016-05-17 00:06:40.954800	 0  1      0 626976 114748 802620    0    0     0  5053  918 5701  9  4 51 37  0	
2016-05-17 00:06:45.955061	 1  1      0 617040 114772 811984    0    0     0  4857  818 5651  9  4 50 37  0	
2016-05-17 00:06:50.955301	 0  1      0 625100 114788 804420    0    0     0  4426  747 5440  9  4 50 37  0	
2016-05-17 00:06:55.955582	 0  1      0 617908 114804 811476    0    0     0  4034  825 5330  9  4 50 38  0	
2016-05-17 00:07:00.956009	 0  1      0 626852 114820 802556    0    0     0  4225  820 5625  9  4 50 37  0	
2016-05-17 00:07:05.956298	 0  1      0 620636 114836 808740    0    0     0  3922  811 5433  9  4 49 37  0	
2016-05-17 00:07:10.956562	 1  0      0 615784 114852 814268    0    0     0  3800  907 5501  9  4 50 37  0	
