2016-05-17 21:20:57.747989	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2016-05-17 21:20:57.748068	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 21:20:57.748101	 4  0      0  99868  38844 14038840    0    0   250  1836  392  189  4  2 88  7  0
2016-05-17 21:21:02.748320	 2  0      0 110348  38816 14022928    0    0   595 10723 3341 9645  9  4 83  4  0
2016-05-17 21:21:07.748519	 0  1      0 109108  38816 14022388    0    0   627 10761 3327 9692  9  3 84  4  0
2016-05-17 21:21:12.748781	 0  0      0 109092  38820 14022056    0    0   795 10560 3797 9800  8  4 83  4  0
2016-05-17 21:21:17.749056	 2  0      0  94632  38820 14036864    0    0   641 10452 3094 9151  8  4 84  4  0
2016-05-17 21:21:22.749340	 0  0      0 102304  38792 14029244    0    0   602 10576 3052 9233  8  5 83  4  0
2016-05-17 21:21:27.749789	 0  1      0  94268  38800 14036992    0    0   101  6042  503 1441  2  1 72 26  0
2016-05-17 21:21:32.750081	 0  1      0 117520  38808 14014008    0    0     8  5046  219  335  1  1 67 32  0
2016-05-17 21:21:37.750485	 0  1      0 118244  38816 14014308    0    0     5  4802  113  157  0  0 72 27  0
2016-05-17 21:21:42.750885	 0  4      0 116152  38820 14014952    0    0    50  4043  133  184  0  0 57 43  0
2016-05-17 21:21:47.751267	 0  3      0 116500  38828 14015616    0    0    48  5695  161  214  0  0 61 38  0
2016-05-17 21:21:52.751701	 0  2      0 131796  38836 13999564    0    0     2  4316  142  114  0  0 63 37  0
2016-05-17 21:21:57.751934	 0  0      0 130384  38848 14003364    0    0   240  5763 1521 4234  3  2 87  7  0
