2016-05-17 00:32:42.137672	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 00:32:42.137777	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 00:32:42.138496	 1  1   2892  65448   2552 1522140    0    0   199   943  159  819  3  1 85 11  0	
2016-05-17 00:32:47.138956	 1  1   2892  90720   2536 1497128    0    0   756  4413  467 2532  4  2 50 44  0	
2016-05-17 00:32:52.139199	 1  2   2892  74228   2548 1513636    0    0  2341 10354 1078 5863  9  4 50 36  0	
2016-05-17 00:32:57.140012	 2  1   2892  73484   2568 1514336    0    0  2180 10420 1075 6050 10  5 50 36  0	
2016-05-17 00:33:02.139776	 1  1   2892  73748   2584 1513996    0    0  1965  9896 1219 5808 10  5 50 36  0	
2016-05-17 00:33:07.140017	 2  0   2892  75716   2592 1512140    0    0  1984  9220 1241 5544  9  4 50 37  0	
2016-05-17 00:33:12.140321	 2  1   2892  76336   2608 1511576    0    0  1604  6857  940 4148  7  3 50 40  0	
2016-05-17 00:33:17.140585	 0  1   2892  83156   2624 1504856    0    0  2055  8923 1069 5358  9  4 50 37  0	
2016-05-17 00:33:22.140809	 1  0   2892  75236   2640 1512208    0    0  1794  8675  985 5355  9  4 50 37  0	
2016-05-17 00:33:27.141063	 0  1   2892  70632   2656 1516936    0    0  1976  8157 1215 5160  8  4 49 39  0	
2016-05-17 00:33:32.141350	 1  1   2892  79560   2672 1508596    0    0  1915 13718 1507 5087  9  4 49 38  0	
2016-05-17 00:33:37.141736	 2  0   2892  75468   2680 1511992    0    0  1836 39981 1521 4944  8  5 43 44  0	
2016-05-17 00:33:42.141945	 0  1   2892  75832   2696 1511812    0    0  1790  7281 1118 4768  8  4 50 38  0	
