2016-05-17 00:28:24.652426	MemTotal	1784172
2016-05-17 00:28:24.652426	MemFree	68680
2016-05-17 00:28:24.652426	Buffers	2488
2016-05-17 00:28:24.652426	Cached	1475704
2016-05-17 00:28:24.652426	SwapCached	436
2016-05-17 00:28:24.652426	Active	854316
2016-05-17 00:28:24.652426	Inactive	693704
2016-05-17 00:28:24.652426	Active(anon)	107716
2016-05-17 00:28:24.652426	Inactive(anon)	105220
2016-05-17 00:28:24.652426	Active(file)	746600
2016-05-17 00:28:24.652426	Inactive(file)	588484
2016-05-17 00:28:24.652426	Unevictable	0
2016-05-17 00:28:24.652426	Mlocked	0
2016-05-17 00:28:24.652426	SwapTotal	2097148
2016-05-17 00:28:24.652426	SwapFree	2094400
2016-05-17 00:28:24.652426	Dirty	248
2016-05-17 00:28:24.652426	Writeback	124
2016-05-17 00:28:24.652426	AnonPages	69944
2016-05-17 00:28:24.652426	Mapped	151788
2016-05-17 00:28:24.652426	Shmem	142988
2016-05-17 00:28:24.652426	Slab	106220
2016-05-17 00:28:24.652426	SReclaimable	42264
2016-05-17 00:28:24.652426	SUnreclaim	63956
2016-05-17 00:28:24.652426	KernelStack	3536
2016-05-17 00:28:24.652426	PageTables	14900
2016-05-17 00:28:24.652426	NFS_Unstable	0
2016-05-17 00:28:24.652426	Bounce	0
2016-05-17 00:28:24.652426	WritebackTmp	0
2016-05-17 00:28:24.652426	CommitLimit	2989232
2016-05-17 00:28:24.652426	Committed_AS	367112
2016-05-17 00:28:24.652426	VmallocTotal	34359738367
2016-05-17 00:28:24.652426	VmallocUsed	163356
2016-05-17 00:28:24.652426	VmallocChunk	34359552332
2016-05-17 00:28:24.652426	HardwareCorrupted	0
2016-05-17 00:28:24.652426	AnonHugePages	2048
2016-05-17 00:28:24.652426	HugePages_Total	0
2016-05-17 00:28:24.652426	HugePages_Free	0
2016-05-17 00:28:24.652426	HugePages_Rsvd	0
2016-05-17 00:28:24.652426	HugePages_Surp	0
2016-05-17 00:28:24.652426	Hugepagesize	2048
2016-05-17 00:28:24.652426	DirectMap4k	8192
2016-05-17 00:28:24.652426	DirectMap2M	2088960
2016-05-17 00:28:29.842740	MemTotal	1784172
2016-05-17 00:28:29.842740	MemFree	80544
2016-05-17 00:28:29.842740	Buffers	2492
2016-05-17 00:28:29.842740	Cached	1458364
2016-05-17 00:28:29.842740	SwapCached	436
2016-05-17 00:28:29.842740	Active	842192
2016-05-17 00:28:29.842740	Inactive	688960
2016-05-17 00:28:29.842740	Active(anon)	106732
2016-05-17 00:28:29.842740	Inactive(anon)	106756
2016-05-17 00:28:29.842740	Active(file)	735460
2016-05-17 00:28:29.842740	Inactive(file)	582204
2016-05-17 00:28:29.842740	Unevictable	0
2016-05-17 00:28:29.842740	Mlocked	0
2016-05-17 00:28:29.842740	SwapTotal	2097148
2016-05-17 00:28:29.842740	SwapFree	2094400
2016-05-17 00:28:29.842740	Dirty	660
2016-05-17 00:28:29.842740	Writeback	0
2016-05-17 00:28:29.842740	AnonPages	70280
2016-05-17 00:28:29.842740	Mapped	151884
2016-05-17 00:28:29.842740	Shmem	142988
2016-05-17 00:28:29.842740	Slab	106476
2016-05-17 00:28:29.842740	SReclaimable	42220
2016-05-17 00:28:29.842740	SUnreclaim	64256
2016-05-17 00:28:29.842740	KernelStack	3808
2016-05-17 00:28:29.842740	PageTables	19764
2016-05-17 00:28:29.842740	NFS_Unstable	0
2016-05-17 00:28:29.842740	Bounce	0
2016-05-17 00:28:29.842740	WritebackTmp	0
2016-05-17 00:28:29.842740	CommitLimit	2989232
2016-05-17 00:28:29.842740	Committed_AS	363484
2016-05-17 00:28:29.842740	VmallocTotal	34359738367
2016-05-17 00:28:29.842740	VmallocUsed	163356
2016-05-17 00:28:29.842740	VmallocChunk	34359552332
2016-05-17 00:28:29.842740	HardwareCorrupted	0
2016-05-17 00:28:29.842740	AnonHugePages	2048
2016-05-17 00:28:29.842740	HugePages_Total	0
2016-05-17 00:28:29.842740	HugePages_Free	0
2016-05-17 00:28:29.842740	HugePages_Rsvd	0
2016-05-17 00:28:29.842740	HugePages_Surp	0
2016-05-17 00:28:29.842740	Hugepagesize	2048
2016-05-17 00:28:29.842740	DirectMap4k	8192
2016-05-17 00:28:29.842740	DirectMap2M	2088960
2016-05-17 00:28:34.849705	MemTotal	1784172
2016-05-17 00:28:34.849705	MemFree	75592
2016-05-17 00:28:34.849705	Buffers	2504
2016-05-17 00:28:34.849705	Cached	1463116
2016-05-17 00:28:34.849705	SwapCached	436
2016-05-17 00:28:34.849705	Active	842232
2016-05-17 00:28:34.849705	Inactive	693904
2016-05-17 00:28:34.849705	Active(anon)	106736
2016-05-17 00:28:34.849705	Inactive(anon)	106756
2016-05-17 00:28:34.849705	Active(file)	735496
2016-05-17 00:28:34.849705	Inactive(file)	587148
2016-05-17 00:28:34.849705	Unevictable	0
2016-05-17 00:28:34.849705	Mlocked	0
2016-05-17 00:28:34.849705	SwapTotal	2097148
2016-05-17 00:28:34.849705	SwapFree	2094400
2016-05-17 00:28:34.849705	Dirty	7716
2016-05-17 00:28:34.849705	Writeback	124
2016-05-17 00:28:34.849705	AnonPages	70284
2016-05-17 00:28:34.849705	Mapped	151884
2016-05-17 00:28:34.849705	Shmem	142988
2016-05-17 00:28:34.849705	Slab	106284
2016-05-17 00:28:34.849705	SReclaimable	42124
2016-05-17 00:28:34.849705	SUnreclaim	64160
2016-05-17 00:28:34.849705	KernelStack	3808
2016-05-17 00:28:34.849705	PageTables	19832
2016-05-17 00:28:34.849705	NFS_Unstable	0
2016-05-17 00:28:34.849705	Bounce	0
2016-05-17 00:28:34.849705	WritebackTmp	0
2016-05-17 00:28:34.849705	CommitLimit	2989232
2016-05-17 00:28:34.849705	Committed_AS	363484
2016-05-17 00:28:34.849705	VmallocTotal	34359738367
2016-05-17 00:28:34.849705	VmallocUsed	163356
2016-05-17 00:28:34.849705	VmallocChunk	34359552332
2016-05-17 00:28:34.849705	HardwareCorrupted	0
2016-05-17 00:28:34.849705	AnonHugePages	2048
2016-05-17 00:28:34.849705	HugePages_Total	0
2016-05-17 00:28:34.849705	HugePages_Free	0
2016-05-17 00:28:34.849705	HugePages_Rsvd	0
2016-05-17 00:28:34.849705	HugePages_Surp	0
2016-05-17 00:28:34.849705	Hugepagesize	2048
2016-05-17 00:28:34.849705	DirectMap4k	8192
2016-05-17 00:28:34.849705	DirectMap2M	2088960
2016-05-17 00:28:39.903649	MemTotal	1784172
2016-05-17 00:28:39.903649	MemFree	86380
2016-05-17 00:28:39.903649	Buffers	2516
2016-05-17 00:28:39.903649	Cached	1452576
2016-05-17 00:28:39.903649	SwapCached	436
2016-05-17 00:28:39.903649	Active	847544
2016-05-17 00:28:39.903649	Inactive	678024
2016-05-17 00:28:39.903649	Active(anon)	106740
2016-05-17 00:28:39.903649	Inactive(anon)	106756
2016-05-17 00:28:39.903649	Active(file)	740804
2016-05-17 00:28:39.903649	Inactive(file)	571268
2016-05-17 00:28:39.903649	Unevictable	0
2016-05-17 00:28:39.903649	Mlocked	0
2016-05-17 00:28:39.903649	SwapTotal	2097148
2016-05-17 00:28:39.903649	SwapFree	2094400
2016-05-17 00:28:39.903649	Dirty	47452
2016-05-17 00:28:39.903649	Writeback	0
2016-05-17 00:28:39.903649	AnonPages	70288
2016-05-17 00:28:39.903649	Mapped	151884
2016-05-17 00:28:39.903649	Shmem	142988
2016-05-17 00:28:39.903649	Slab	106236
2016-05-17 00:28:39.903649	SReclaimable	42092
2016-05-17 00:28:39.903649	SUnreclaim	64144
2016-05-17 00:28:39.903649	KernelStack	3808
2016-05-17 00:28:39.903649	PageTables	19836
2016-05-17 00:28:39.903649	NFS_Unstable	0
2016-05-17 00:28:39.903649	Bounce	0
2016-05-17 00:28:39.903649	WritebackTmp	0
