2016-05-17 19:17:09.751026	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:17:09.751099	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:17:09.751246	 7  0      0 32061984  25568 523164    0    0    13   631  394 1600  4  2 85  9  0	
2016-05-17 19:17:14.751608	 0  1      0 31993000  25592 522268    0    0     0 16212 7586 45692 15  7 68 10  0	
2016-05-17 19:17:19.752166	15  1      0 31993784  25608 520708    0    0     0  8543 5090 33337 11  5 74 10  0	
2016-05-17 19:17:24.752432	10  1      0 31981888  25624 532956    0    0     0  9102 7621 47517 16  7 67  9  0	
2016-05-17 19:17:29.752716	 5  1      0 31981764  25640 533584    0    0     0  6036 6058 39730 13  6 71 10  0	
2016-05-17 19:17:34.752987	 1  1      0 31986848  25656 528692    0    0     0  5200 5868 38799 13  6 72  9  0	
2016-05-17 19:17:39.832511	 1  1      0 31974820  25672 538108    0    0     0  4782 6098 39456 14  6 71 10  0	
2016-05-17 19:17:44.851223	11  1      0 31984988  25688 529364    0    0     0  5234 6825 38937 14  6 70  9  0	
2016-05-17 19:17:49.875237	 1  1      0 31977796  25704 536648    0    0     0  4186 6348 40039 14  6 70 10  0	
2016-05-17 19:17:54.916524	 2  1      0 31988832  25720 525268    0    0     0 19525 6990 38948 14  6 70 10  0	
2016-05-17 19:17:59.945572	 3  1      0 31982508  25736 531900    0    0     0  3971 6153 39999 14  6 72  9  0	
2016-05-17 19:18:04.946312	 1  1      0 31977424  25752 537356    0    0     0  3982 6554 41134 14  6 71  9  0	
