2016-05-17 02:59:35.806725	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:59:35.806797	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:59:35.807023	 8  1      0 5111636  47152 1918300    0    0    13  2898  492 2466  8  4 70 18  0	
2016-05-17 02:59:40.807075	 0  1      0 5102296  47176 1922116    0    0     0 15347 2062 12753 11  5 63 22  0	
2016-05-17 02:59:45.807409	 5  1      0 5093748  47192 1930852    0    0     0 20215 2768 17450 15  7 58 20  0	
2016-05-17 02:59:50.807669	 1  1      0 5096664  47208 1927624    0    0     0 22599 2843 15875 13  6 60 21  0	
2016-05-17 02:59:55.807944	 1  1      0 5100756  47224 1924308    0    0     0 39850 3303 16630 14  7 57 22  0	
2016-05-17 03:00:00.808220	 1  1      0 5094804  47248 1929832    0    0     0 12425 1949 12100 10  5 64 21  0	
2016-05-17 03:00:05.808520	 1  1      0 5094044  47264 1930216    0    0     0  7532 1324 7435  7  3 67 22  0	
2016-05-17 03:00:10.808783	 1  1      0 5091688  47288 1932512    0    0     0 15464 2090 12624 11  5 63 22  0	
2016-05-17 03:00:15.809066	 2  1      0 5090200  47304 1934164    0    0     0  7846 1177 6545  6  3 68 23  0	
2016-05-17 03:00:20.809365	 0  1      0 5095036  47368 1928836    0    0     0 72838 3531 12119 10  6 58 26  0	
2016-05-17 03:00:25.809647	 0  1      0 5098756  47384 1925120    0    0     0 19269 1749 9162  8  4 65 24  0	
2016-05-17 03:00:30.809992	 0  1      0 5098260  47400 1925872    0    0     0 14921 2246 13733 12  6 61 21  0	
2016-05-17 03:00:35.810275	 1  0      0 5100960  47416 1932600    0    0     0 12581 1961 11926 10  4 64 22  0	
