2016-05-17 02:39:13.735359	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:39:13.735490	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:39:13.735745	 6  0      0 6542968  31384 545032    0    0    19  1344  517 2616  8  4 71 17  0	
2016-05-17 02:39:18.736073	 3  1      0 6529868  31408 540280    0    0     0 11129 3410 20041 17  7 56 20  0	
2016-05-17 02:39:23.736368	 1  1      0 6533308  31424 536136    0    0     0  7654 2768 16772 14  6 60 20  0	
2016-05-17 02:39:28.737118	 2  1      0 6528256  31448 542476    0    0     0  6453 2769 16765 14  6 60 21  0	
2016-05-17 02:39:33.736950	 1  1      0 6526396  31464 544012    0    0     0  5602 2833 17293 13  6 60 21  0	
2016-05-17 02:39:38.737203	 2  1      0 6527512  31480 543220    0    0     0  5048 2761 16977 14  6 60 20  0	
2016-05-17 02:39:43.737469	 1  1      0 6531092  31496 539644    0    0     0  4565 2654 16974 14  5 61 20  0	
2016-05-17 02:39:48.737729	 3  1      0 6521172  31512 549504    0    0     0  4397 2662 16552 13  5 60 21  0	
2016-05-17 02:39:53.738109	 8  1      0 6528844  31528 541552    0    0     0  3661 2799 17166 14  6 60 21  0	
2016-05-17 02:39:58.757771	 5  1      0 6521636  31544 548568    0    0     0  3392 2641 16787 14  5 61 20  0	
2016-05-17 02:40:03.758002	 0  1      0 6533012  31560 537088    0    0     0  2881 2623 16879 14  6 61 20  0	
2016-05-17 02:40:08.758374	 1  1      0 6526992  31576 539988    0    0     0 16654 3161 16160 14  5 59 22  0	
2016-05-17 02:40:13.798712	12  0      0 6526744  31592 543260    0    0     0  2677 2777 17150 14  6 60 21  0	
