2016-05-17 02:35:58.878626	MemTotal	7399000
2016-05-17 02:35:58.878626	MemFree	6563308
2016-05-17 02:35:58.878626	Buffers	30164
2016-05-17 02:35:58.878626	Cached	530164
2016-05-17 02:35:58.878626	SwapCached	0
2016-05-17 02:35:58.878626	Active	535564
2016-05-17 02:35:58.878626	Inactive	112500
2016-05-17 02:35:58.878626	Active(anon)	227236
2016-05-17 02:35:58.878626	Inactive(anon)	3476
2016-05-17 02:35:58.878626	Active(file)	308328
2016-05-17 02:35:58.878626	Inactive(file)	109024
2016-05-17 02:35:58.878626	Unevictable	0
2016-05-17 02:35:58.878626	Mlocked	0
2016-05-17 02:35:58.878626	SwapTotal	2097148
2016-05-17 02:35:58.878626	SwapFree	2097148
2016-05-17 02:35:58.878626	Dirty	448
2016-05-17 02:35:58.878626	Writeback	0
2016-05-17 02:35:58.878626	AnonPages	87896
2016-05-17 02:35:58.878626	Mapped	156956
2016-05-17 02:35:58.878626	Shmem	142992
2016-05-17 02:35:58.878626	Slab	93340
2016-05-17 02:35:58.878626	SReclaimable	25632
2016-05-17 02:35:58.878626	SUnreclaim	67708
2016-05-17 02:35:58.878626	KernelStack	3184
2016-05-17 02:35:58.878626	PageTables	7052
2016-05-17 02:35:58.878626	NFS_Unstable	0
2016-05-17 02:35:58.878626	Bounce	0
2016-05-17 02:35:58.878626	WritebackTmp	0
2016-05-17 02:35:58.878626	CommitLimit	5796648
2016-05-17 02:35:58.878626	Committed_AS	326984
2016-05-17 02:35:58.878626	VmallocTotal	34359738367
2016-05-17 02:35:58.878626	VmallocUsed	178296
2016-05-17 02:35:58.878626	VmallocChunk	34359548668
2016-05-17 02:35:58.878626	HardwareCorrupted	0
2016-05-17 02:35:58.878626	AnonHugePages	2048
2016-05-17 02:35:58.878626	HugePages_Total	0
2016-05-17 02:35:58.878626	HugePages_Free	0
2016-05-17 02:35:58.878626	HugePages_Rsvd	0
2016-05-17 02:35:58.878626	HugePages_Surp	0
2016-05-17 02:35:58.878626	Hugepagesize	2048
2016-05-17 02:35:58.878626	DirectMap4k	10240
2016-05-17 02:35:58.878626	DirectMap2M	8378368
2016-05-17 02:36:03.882593	MemTotal	7399000
2016-05-17 02:36:03.882593	MemFree	6554240
2016-05-17 02:36:03.882593	Buffers	30188
2016-05-17 02:36:03.882593	Cached	538300
2016-05-17 02:36:03.882593	SwapCached	0
2016-05-17 02:36:03.882593	Active	542188
2016-05-17 02:36:03.882593	Inactive	114052
