2016-05-17 20:06:59.202916	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 20:06:59.203784	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 20:06:59.204059	16  1      0 30590888  62912 1908864    0    0     5  2126  366  619  5  2 83 10  0	
2016-05-17 20:07:04.204449	 0  1      0 30575356  62936 1908892    0    0     0 16926 3128 18824  8  4 77 11  0	
2016-05-17 20:07:09.204769	15  0      0 30575232  62952 1909384    0    0     0  6902 1412 7827  3  2 83 12  0	
2016-05-17 20:07:14.205062	 0  1      0 30574240  62968 1910476    0    0     0 20914 4017 24200 11  5 74 11  0	
2016-05-17 20:07:19.205535	 1  1      0 30563576  62992 1921160    0    0     0 12366 2543 14924  6  3 79 11  0	
2016-05-17 20:07:24.205829	 1  1      0 30566196  63004 1919252    0    0     0 16666 3607 21545  9  4 76 11  0	
2016-05-17 20:07:29.206166	 1  1      0 30565560  63020 1919484    0    0     0 23826 4656 28471 12  5 72 10  0	
2016-05-17 20:07:34.206436	 1  1      0 30569528  63076 1915320    0    0     0 102407 5592 22612 10  5 72 13  0	
2016-05-17 20:07:39.206718	 1  1      0 30561096  63092 1923836    0    0     0 33866 5030 27138 12  5 72 11  0	
2016-05-17 20:07:44.207009	 1  1      0 30572148  63108 1909568    0    0     0 25218 4022 22565 10  5 75 11  0	
2016-05-17 20:07:49.207336	 1  1      0 30562584  63128 1921540    0    0     0 15798 3210 19827  9  4 76 11  0	
2016-05-17 20:07:54.207675	 1  2      0 30559980  63144 1923484    0    0     0 38138 3536 19318  8  4 76 12  0	
2016-05-17 20:07:59.208107	 1  0      0 30613000  63456 1914968    0    0     0 57418 3316 13838  6  3 78 14  0	
