2016-05-17 16:38:54.223794	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2016-05-17 16:38:54.223886	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 16:38:54.224007	 3  0      0 30327724  43552 728700    0    0    56   797 1826 2220  2  1 93  2  2
2016-05-17 16:38:59.224435	 7  0      0 30280880  43560 728044    0    0     0  9694 22280 36441 15  9 70  7  0
2016-05-17 16:39:04.224898	 6  0      0 30276416  43568 732376    0    0     0  7765 23443 38384 14  9 70  7  0
2016-05-17 16:39:09.225276	 0  1      0 30273508  43576 735384    0    0     0  7628 24060 39020 14  8 70  7  0
2016-05-17 16:39:14.225649	 0  1      0 30286216  43584 721764    0    0     0  7573 24297 39183 14  8 70  8  1
2016-05-17 16:39:19.225991	13  0      0 30283252  43592 724448    0    0     0  7540 24040 38673 14  8 69  9  0
2016-05-17 16:39:24.226372	 4  0      0 30281020  43600 727080    0    0     0  7534 23780 38489 14  9 69  8  1
2016-05-17 16:39:29.226682	 6  0      0 30278480  43608 729656    0    0     0  8030 24182 38794 14  8 70  8  0
2016-05-17 16:39:34.227065	 5  0      0 30276124  43616 732252    0    0     0  7662 24196 39268 14  9 70  6  1
2016-05-17 16:39:39.227408	 0  1      0 30272368  43624 735128    0    0     0  7617 24132 39203 14  8 72  6  0
2016-05-17 16:39:44.227687	 4  0      0 30270292  43632 737872    0    0     0  7610 23906 39164 13  8 71  7  0
2016-05-17 16:39:49.227946	 0  1      0 30267720  43640 740472    0    0     0  7518 23768 38568 14  8 70  7  1
2016-05-17 16:39:54.228352	 3  0      0 30280864  43648 726664    0    0     0  7643 23859 39272 14  8 73  5  0
