2016-05-17 19:28:07.396284	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 19:28:07.396365	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 19:28:07.396401	 6  1      0 32082936  29628 523812    0    0    10   743  412 1836  5  2 84  9  0	
2016-05-17 19:28:12.396562	 2  1      0 32078348  29652 527820    0    0     0 11720 3464 17872  6  3 79 12  0	
2016-05-17 19:28:17.396823	 2  1      0 32081612  29668 524516    0    0     0 10411 3618 18696  7  3 79 12  0	
2016-05-17 19:28:22.397076	 3  1      0 32079808  29684 526936    0    0     0  7596 2939 15492  6  2 80 12  0	
2016-05-17 19:28:27.397350	 4  1      0 32076980  29700 529480    0    0     0  8561 3602 19447  7  3 78 12  0	
2016-05-17 19:28:32.397614	 1  1      0 32080700  29716 525632    0    0     0  6617 3174 16614  6  2 79 12  0	
2016-05-17 19:28:37.397868	 2  1      0 32070532  29732 536352    0    0     0  6215 3057 17064  6  2 80 12  0	
2016-05-17 19:28:42.398278	 1  1      0 32078544  29748 527168    0    0     0  6139 3044 16318  6  3 80 12  0	
2016-05-17 19:28:47.398666	 0  1      0 32072204  29764 534244    0    0     0  5288 2853 15959  6  2 80 12  0	
2016-05-17 19:28:52.399014	 0  1      0 32081504  29780 524392    0    0     0  5599 3092 17568  6  3 79 12  0	
2016-05-17 19:28:57.399396	 1  1      0 32076792  29796 529296    0    0     0  5256 3331 17456  6  3 79 12  0	
2016-05-17 19:29:02.399813	 0  1      0 32072344  29812 533436    0    0     0 14246 3343 16374  6  2 80 12  0	
2016-05-17 19:29:07.400078	 0  1      0 32071476  29828 537664    0    0     0  5041 3227 17318  6  3 79 12  0	
